sub_name,id:ID,:LABEL
北京崇文区110kV变电站,ys47,YX;SUBS
北京昌平区10kV站,ys48,YX;SUBS
南岸区220kV电站,ys49,YX;SUBS
北京宣武区6kV电站,ys50,YX;SUBS
阳土家族苗族自治县6kV站,ys51,YX;SUBS
北京昌平区35kV电站,ys52,YX;SUBS
黔江区220kV站,ys53,YX;SUBS
潼南县10kV站,ys54,YX;SUBS
梁平县35kV电站,ys55,YX;SUBS
万盛区35kV变电站,ys56,YX;SUBS
渝北区220kV电站,ys57,YX;SUBS
北京丰台区10kV站,ys58,YX;SUBS
北京房山区6kV站,ys59,YX;SUBS
阳土家族苗族自治县35kV电站,ys60,YX;SUBS
北京海淀区10kV电站,ys61,YX;SUBS
丰都县220kV变电站,ys62,YX;SUBS
巫溪县10kV电站,ys63,YX;SUBS
北京密云县220kV站,ys64,YX;SUBS
荣昌县6kV电站,ys65,YX;SUBS
九龙坡区35kV电站,ys66,YX;SUBS
铜梁县6kV站,ys67,YX;SUBS
北京大兴区220kV站,ys68,YX;SUBS
山土家族苗族自治县10kV站,ys69,YX;SUBS
垫江县35kV电站,ys70,YX;SUBS
北京崇文区220kV站,ys71,YX;SUBS
北京东城区110kV变电站,ys72,YX;SUBS
北京平谷区10kV电站,ys73,YX;SUBS
北碚区10kV电站,ys74,YX;SUBS
北京朝阳区10kV变电站,ys75,YX;SUBS
铜梁县35kV变电站,ys76,YX;SUBS
北京崇文区10kV站,ys77,YX;SUBS
北京海淀区6kV变电站,ys78,YX;SUBS
北京房山区110kV电站,ys79,YX;SUBS
彭水苗族土家族自治县10kV站,ys80,YX;SUBS
北京海淀区220kV电站,ys81,YX;SUBS
柱土家族自治县35kV站,ys82,YX;SUBS
柱土家族自治县6kV站,ys83,YX;SUBS
璧山县220kV站,ys84,YX;SUBS
梁平县6kV站,ys85,YX;SUBS
北京石景山区220kV站,ys86,YX;SUBS
巫山县35kV变电站,ys87,YX;SUBS
沙坪坝区10kV站,ys88,YX;SUBS
北京昌平区35kV站,ys89,YX;SUBS
江津区10kV电站,ys90,YX;SUBS
双桥区35kV电站,ys91,YX;SUBS
南川区綦江县220kV变电站,ys92,YX;SUBS
万州区10kV站,ys93,YX;SUBS
北京宣武区10kV站,ys94,YX;SUBS
北京密云县110kV站,ys95,YX;SUBS
梁平县35kV站,ys96,YX;SUBS
梁平县10kV站,ys97,YX;SUBS
北京房山区35kV变电站,ys98,YX;SUBS
彭水苗族土家族自治县35kV变电站,ys99,YX;SUBS
北京崇文区110kV电站,ys100,YX;SUBS
山土家族苗族自治县110kV电站,ys101,YX;SUBS
北京宣武区6kV变电站,ys102,YX;SUBS
巫溪县6kV电站,ys103,YX;SUBS
彭水苗族土家族自治县6kV变电站,ys104,YX;SUBS
北京崇文区10kV变电站,ys105,YX;SUBS
北京海淀区220kV电站,ys106,YX;SUBS
璧山县35kV电站,ys107,YX;SUBS
永川区35kV电站,ys108,YX;SUBS
北京怀柔区10kV站,ys109,YX;SUBS
潼南县110kV电站,ys110,YX;SUBS
大足县110kV变电站,ys111,YX;SUBS
万州区35kV电站,ys112,YX;SUBS
巫溪县220kV变电站,ys113,YX;SUBS
北京平谷区6kV站,ys114,YX;SUBS
北京密云县6kV变电站,ys115,YX;SUBS
渝北区35kV站,ys116,YX;SUBS
江津区10kV变电站,ys117,YX;SUBS
沙坪坝区10kV变电站,ys118,YX;SUBS
北京门头沟区110kV变电站,ys119,YX;SUBS
渝中区6kV电站,ys120,YX;SUBS
九龙坡区110kV站,ys121,YX;SUBS
北京丰台区35kV站,ys122,YX;SUBS
九龙坡区6kV电站,ys123,YX;SUBS
北京西城区35kV变电站,ys124,YX;SUBS
北京顺义区35kV电站,ys125,YX;SUBS
永川区10kV电站,ys126,YX;SUBS
南川区綦江县35kV变电站,ys127,YX;SUBS
奉节县220kV电站,ys128,YX;SUBS
柱土家族自治县35kV电站,ys129,YX;SUBS
合川区220kV站,ys130,YX;SUBS
永川区35kV站,ys131,YX;SUBS
双桥区6kV变电站,ys132,YX;SUBS
涪陵区35kV电站,ys133,YX;SUBS
璧山县10kV电站,ys134,YX;SUBS
巫山县6kV电站,ys135,YX;SUBS
沙坪坝区6kV站,ys136,YX;SUBS
渝北区220kV变电站,ys137,YX;SUBS
潼南县35kV电站,ys138,YX;SUBS
奉节县10kV变电站,ys139,YX;SUBS
柱土家族自治县35kV变电站,ys140,YX;SUBS
万州区35kV站,ys141,YX;SUBS
阳土家族苗族自治县110kV变电站,ys142,YX;SUBS
巫溪县6kV变电站,ys143,YX;SUBS
北京顺义区35kV站,ys144,YX;SUBS
北京崇文区6kV电站,ys145,YX;SUBS
忠县6kV变电站,ys146,YX;SUBS
忠县220kV变电站,ys147,YX;SUBS
北京海淀区220kV变电站,ys148,YX;SUBS
潼南县220kV变电站,ys149,YX;SUBS
垫江县35kV变电站,ys150,YX;SUBS
北京海淀区220kV变电站,ys151,YX;SUBS
奉节县10kV电站,ys152,YX;SUBS
万州区220kV站,ys153,YX;SUBS
北京崇文区35kV站,ys154,YX;SUBS
巫溪县6kV站,ys155,YX;SUBS
南岸区6kV站,ys156,YX;SUBS
璧山县10kV电站,ys157,YX;SUBS
潼南县220kV电站,ys158,YX;SUBS
江津区6kV变电站,ys159,YX;SUBS
南川区綦江县35kV站,ys160,YX;SUBS
北京顺义区110kV电站,ys161,YX;SUBS
阳土家族苗族自治县10kV变电站,ys162,YX;SUBS
北京密云县220kV电站,ys163,YX;SUBS
合川区6kV变电站,ys164,YX;SUBS
阳土家族苗族自治县6kV变电站,ys165,YX;SUBS
城口县110kV变电站,ys166,YX;SUBS
巫溪县220kV变电站,ys167,YX;SUBS
梁平县220kV电站,ys168,YX;SUBS
北京通州区35kV站,ys169,YX;SUBS
巫溪县6kV变电站,ys170,YX;SUBS
山土家族苗族自治县6kV电站,ys171,YX;SUBS
长寿区110kV电站,ys172,YX;SUBS
巫山县35kV电站,ys173,YX;SUBS
山土家族苗族自治县10kV变电站,ys174,YX;SUBS
大渡口区110kV电站,ys175,YX;SUBS
北京顺义区220kV站,ys176,YX;SUBS
北碚区6kV站,ys177,YX;SUBS
北京大兴区6kV变电站,ys178,YX;SUBS
万州区35kV站,ys179,YX;SUBS
北碚区220kV电站,ys180,YX;SUBS
北京东城区10kV站,ys181,YX;SUBS
北京朝阳区10kV电站,ys182,YX;SUBS
南岸区110kV站,ys183,YX;SUBS
柱土家族自治县10kV变电站,ys184,YX;SUBS
北京怀柔区110kV电站,ys185,YX;SUBS
山土家族苗族自治县220kV变电站,ys186,YX;SUBS
合川区35kV电站,ys187,YX;SUBS
北京通州区6kV变电站,ys188,YX;SUBS
万盛区220kV变电站,ys189,YX;SUBS
南川区綦江县110kV站,ys190,YX;SUBS
彭水苗族土家族自治县10kV变电站,ys191,YX;SUBS
北京昌平区10kV电站,ys192,YX;SUBS
北京崇文区10kV变电站,ys193,YX;SUBS
北京崇文区220kV变电站,ys194,YX;SUBS
北京崇文区6kV变电站,ys195,YX;SUBS
铜梁县110kV站,ys196,YX;SUBS
北京平谷区110kV电站,ys197,YX;SUBS
奉节县110kV电站,ys198,YX;SUBS
铜梁县10kV变电站,ys199,YX;SUBS
武隆县10kV站,ys200,YX;SUBS
山土家族苗族自治县110kV电站,ys201,YX;SUBS
彭水苗族土家族自治县220kV变电站,ys202,YX;SUBS
柱土家族自治县110kV变电站,ys203,YX;SUBS
北京海淀区6kV站,ys204,YX;SUBS
北京东城区10kV站,ys205,YX;SUBS
九龙坡区10kV变电站,ys206,YX;SUBS
北京宣武区35kV变电站,ys207,YX;SUBS
双桥区110kV电站,ys208,YX;SUBS
沙坪坝区220kV站,ys209,YX;SUBS
山土家族苗族自治县6kV变电站,ys210,YX;SUBS
北京石景山区110kV电站,ys211,YX;SUBS
北京东城区10kV电站,ys212,YX;SUBS
北碚区220kV站,ys213,YX;SUBS
武隆县220kV站,ys214,YX;SUBS
垫江县10kV电站,ys215,YX;SUBS
北京宣武区220kV电站,ys216,YX;SUBS
黔江区110kV电站,ys217,YX;SUBS
沙坪坝区220kV变电站,ys218,YX;SUBS
北京房山区220kV电站,ys219,YX;SUBS
北京东城区10kV变电站,ys220,YX;SUBS
沙坪坝区6kV电站,ys221,YX;SUBS
南川区綦江县10kV站,ys222,YX;SUBS
涪陵区6kV电站,ys223,YX;SUBS
北京顺义区35kV变电站,ys224,YX;SUBS
璧山县35kV变电站,ys225,YX;SUBS
沙坪坝区6kV站,ys226,YX;SUBS
永川区220kV变电站,ys227,YX;SUBS
北京门头沟区220kV电站,ys228,YX;SUBS
北京崇文区110kV站,ys229,YX;SUBS
柱土家族自治县6kV电站,ys230,YX;SUBS
九龙坡区220kV电站,ys231,YX;SUBS
涪陵区10kV变电站,ys232,YX;SUBS
梁平县35kV站,ys233,YX;SUBS
万州区10kV电站,ys234,YX;SUBS
梁平县35kV变电站,ys235,YX;SUBS
北京顺义区35kV站,ys236,YX;SUBS
北京海淀区35kV站,ys237,YX;SUBS
永川区6kV站,ys238,YX;SUBS
北京密云县10kV变电站,ys239,YX;SUBS
北京平谷区110kV站,ys240,YX;SUBS
璧山县6kV站,ys241,YX;SUBS
潼南县6kV变电站,ys242,YX;SUBS
北京石景山区110kV变电站,ys243,YX;SUBS
北京西城区220kV电站,ys244,YX;SUBS
北碚区6kV电站,ys245,YX;SUBS
北京东城区220kV变电站,ys246,YX;SUBS
大渡口区10kV变电站,ys247,YX;SUBS
万盛区10kV电站,ys248,YX;SUBS
北京密云县110kV站,ys249,YX;SUBS
