line_name,id:ID,:LABEL
忠县10kVⅣ线,yl81,YX;LINE
涪陵区6kVⅠ线,yl82,YX;LINE
柱土家族自治县10kVⅣ线,yl83,YX;LINE
北京密云县10kVⅣ线,yl84,YX;LINE
铜梁县6kV①线,yl85,YX;LINE
九龙坡区10kVⅢ线,yl86,YX;LINE
潼南县10kVⅠ线,yl87,YX;LINE
奉节县35kVⅢ线,yl88,YX;LINE
南川区綦江县6kVⅣ线,yl89,YX;LINE
北京海淀区6kVⅠ线,yl90,YX;LINE
双桥区10kV②线,yl91,YX;LINE
彭水苗族土家族自治县35kVⅤ线,yl92,YX;LINE
渝北区35kVⅡ线,yl93,YX;LINE
黔江区35kV②线,yl94,YX;LINE
北京顺义区6kVⅣ线,yl95,YX;LINE
巫溪县35kVⅠ线,yl96,YX;LINE
阳土家族苗族自治县10kVⅡ线,yl97,YX;LINE
北京朝阳区10kVⅤ线,yl98,YX;LINE
万盛区6kV③线,yl99,YX;LINE
永川区35kVⅣ线,yl100,YX;LINE
北京石景山区10kV③线,yl101,YX;LINE
柱土家族自治县10kV③线,yl102,YX;LINE
永川区35kV②线,yl103,YX;LINE
巴南区10kVⅢ线,yl104,YX;LINE
柱土家族自治县35kV③线,yl105,YX;LINE
北京门头沟区35kVⅢ线,yl106,YX;LINE
北京宣武区35kVⅤ线,yl107,YX;LINE
北京朝阳区6kVⅡ线,yl108,YX;LINE
北京顺义区10kV①线,yl109,YX;LINE
柱土家族自治县35kV①线,yl110,YX;LINE
渝中区6kV①线,yl111,YX;LINE
城口县10kVⅠ线,yl112,YX;LINE
荣昌县10kV②线,yl113,YX;LINE
江津区6kV②线,yl114,YX;LINE
黔江区10kVⅤ线,yl115,YX;LINE
北京通州区35kV②线,yl116,YX;LINE
北京顺义区35kVⅣ线,yl117,YX;LINE
北碚区6kVⅢ线,yl118,YX;LINE
长寿区10kVⅠ线,yl119,YX;LINE
沙坪坝区35kVⅡ线,yl120,YX;LINE
北京石景山区35kVⅠ线,yl121,YX;LINE
渝北区10kVⅣ线,yl122,YX;LINE
荣昌县35kVⅢ线,yl123,YX;LINE
奉节县35kVⅣ线,yl124,YX;LINE
黔江区6kVⅢ线,yl125,YX;LINE
荣昌县10kV②线,yl126,YX;LINE
北京门头沟区6kVⅢ线,yl127,YX;LINE
永川区10kVⅠ线,yl128,YX;LINE
北京西城区35kV③线,yl129,YX;LINE
永川区10kV①线,yl130,YX;LINE
江津区10kV①线,yl131,YX;LINE
涪陵区10kVⅤ线,yl132,YX;LINE
合川区10kVⅠ线,yl133,YX;LINE
渝中区6kVⅢ线,yl134,YX;LINE
荣昌县35kVⅢ线,yl135,YX;LINE
长寿区6kVⅣ线,yl136,YX;LINE
北京朝阳区10kVⅢ线,yl137,YX;LINE
北京崇文区6kVⅣ线,yl138,YX;LINE
北京怀柔区6kVⅡ线,yl139,YX;LINE
璧山县10kV①线,yl140,YX;LINE
北京宣武区10kVⅠ线,yl141,YX;LINE
璧山县35kVⅢ线,yl142,YX;LINE
黔江区35kV②线,yl143,YX;LINE
巫溪县35kV③线,yl144,YX;LINE
北京房山区35kV①线,yl145,YX;LINE
双桥区10kVⅢ线,yl146,YX;LINE
柱土家族自治县35kV②线,yl147,YX;LINE
北京东城区10kVⅡ线,yl148,YX;LINE
璧山县35kVⅢ线,yl149,YX;LINE
巫山县6kVⅢ线,yl150,YX;LINE
沙坪坝区35kV②线,yl151,YX;LINE
北碚区10kV③线,yl152,YX;LINE
北碚区6kVⅡ线,yl153,YX;LINE
北京房山区6kV①线,yl154,YX;LINE
北京海淀区10kVⅡ线,yl155,YX;LINE
江北区6kV②线,yl156,YX;LINE
山土家族苗族自治县10kVⅤ线,yl157,YX;LINE
铜梁县10kV②线,yl158,YX;LINE
北京通州区35kV①线,yl159,YX;LINE
北京石景山区6kVⅡ线,yl160,YX;LINE
江北区35kV①线,yl161,YX;LINE
北京丰台区35kV③线,yl162,YX;LINE
双桥区35kVⅢ线,yl163,YX;LINE
大足县35kV①线,yl164,YX;LINE
黔江区10kVⅤ线,yl165,YX;LINE
北京延庆县6kV②线,yl166,YX;LINE
北碚区35kVⅣ线,yl167,YX;LINE
九龙坡区10kVⅠ线,yl168,YX;LINE
渝中区35kVⅠ线,yl169,YX;LINE
彭水苗族土家族自治县35kVⅤ线,yl170,YX;LINE
北京宣武区10kVⅡ线,yl171,YX;LINE
巴南区6kV①线,yl172,YX;LINE
北京房山区6kVⅢ线,yl173,YX;LINE
大足县35kV①线,yl174,YX;LINE
彭水苗族土家族自治县35kV①线,yl175,YX;LINE
忠县10kV②线,yl176,YX;LINE
彭水苗族土家族自治县10kVⅤ线,yl177,YX;LINE
大足县6kVⅢ线,yl178,YX;LINE
巫溪县10kV③线,yl179,YX;LINE
北京朝阳区6kV①线,yl180,YX;LINE
巫山县10kVⅡ线,yl181,YX;LINE
黔江区6kVⅤ线,yl182,YX;LINE
北京昌平区35kVⅣ线,yl183,YX;LINE
北京朝阳区35kVⅣ线,yl184,YX;LINE
合川区35kVⅡ线,yl185,YX;LINE
北京昌平区6kVⅣ线,yl186,YX;LINE
荣昌县35kVⅣ线,yl187,YX;LINE
北京顺义区35kV①线,yl188,YX;LINE
北京宣武区35kVⅡ线,yl189,YX;LINE
柱土家族自治县10kV①线,yl190,YX;LINE
荣昌县6kVⅣ线,yl191,YX;LINE
北京门头沟区10kV③线,yl192,YX;LINE
北京密云县10kVⅠ线,yl193,YX;LINE
潼南县35kVⅠ线,yl194,YX;LINE
璧山县6kVⅠ线,yl195,YX;LINE
北京西城区35kV①线,yl196,YX;LINE
彭水苗族土家族自治县35kVⅤ线,yl197,YX;LINE
荣昌县10kV③线,yl198,YX;LINE
北京门头沟区10kVⅠ线,yl199,YX;LINE
北京顺义区10kVⅠ线,yl200,YX;LINE
武隆县35kV②线,yl201,YX;LINE
永川区6kV①线,yl202,YX;LINE
合川区6kV③线,yl203,YX;LINE
武隆县10kVⅤ线,yl204,YX;LINE
潼南县10kVⅠ线,yl205,YX;LINE
九龙坡区35kVⅢ线,yl206,YX;LINE
万盛区6kV②线,yl207,YX;LINE
大足县35kV①线,yl208,YX;LINE
北京崇文区10kVⅡ线,yl209,YX;LINE
阳土家族苗族自治县35kVⅢ线,yl210,YX;LINE
彭水苗族土家族自治县6kV①线,yl211,YX;LINE
渝北区6kVⅠ线,yl212,YX;LINE
江北区35kV②线,yl213,YX;LINE
北京怀柔区35kVⅢ线,yl214,YX;LINE
梁平县10kVⅠ线,yl215,YX;LINE
北京海淀区35kVⅣ线,yl216,YX;LINE
北京通州区10kV②线,yl217,YX;LINE
北京门头沟区35kVⅢ线,yl218,YX;LINE
北京房山区10kV①线,yl219,YX;LINE
渝中区35kV①线,yl220,YX;LINE
北京西城区35kV②线,yl221,YX;LINE
北京通州区6kV①线,yl222,YX;LINE
北京大兴区35kVⅠ线,yl223,YX;LINE
北京大兴区10kV③线,yl224,YX;LINE
荣昌县10kVⅤ线,yl225,YX;LINE
垫江县6kV③线,yl226,YX;LINE
永川区35kV①线,yl227,YX;LINE
璧山县35kVⅣ线,yl228,YX;LINE
铜梁县6kV②线,yl229,YX;LINE
渝中区10kVⅤ线,yl230,YX;LINE
巫溪县35kVⅢ线,yl231,YX;LINE
永川区6kVⅡ线,yl232,YX;LINE
北京西城区10kV③线,yl233,YX;LINE
北京西城区10kV②线,yl234,YX;LINE
巫山县6kVⅠ线,yl235,YX;LINE
永川区35kVⅡ线,yl236,YX;LINE
黔江区10kVⅠ线,yl237,YX;LINE
北京延庆县35kV①线,yl238,YX;LINE
沙坪坝区10kVⅣ线,yl239,YX;LINE
梁平县6kV②线,yl240,YX;LINE
阳土家族苗族自治县10kVⅤ线,yl241,YX;LINE
北京昌平区6kVⅣ线,yl242,YX;LINE
北京房山区6kVⅠ线,yl243,YX;LINE
丰都县6kV③线,yl244,YX;LINE
北京海淀区6kVⅠ线,yl245,YX;LINE
城口县35kVⅢ线,yl246,YX;LINE
北京西城区35kV③线,yl247,YX;LINE
沙坪坝区35kV③线,yl248,YX;LINE
南川区綦江县10kV③线,yl249,YX;LINE
荣昌县6kVⅠ线,yl250,YX;LINE
江津区10kVⅡ线,yl251,YX;LINE
彭水苗族土家族自治县6kVⅠ线,yl252,YX;LINE
北京房山区6kV①线,yl253,YX;LINE
梁平县10kVⅤ线,yl254,YX;LINE
北京通州区6kVⅡ线,yl255,YX;LINE
潼南县10kVⅠ线,yl256,YX;LINE
黔江区35kV①线,yl257,YX;LINE
北京昌平区6kVⅠ线,yl258,YX;LINE
城口县6kVⅡ线,yl259,YX;LINE
柱土家族自治县35kVⅣ线,yl260,YX;LINE
北京平谷区35kVⅢ线,yl261,YX;LINE
北京崇文区35kVⅢ线,yl262,YX;LINE
长寿区35kVⅠ线,yl263,YX;LINE
北京宣武区35kVⅠ线,yl264,YX;LINE
北京朝阳区10kV③线,yl265,YX;LINE
黔江区35kV②线,yl266,YX;LINE
荣昌县35kVⅤ线,yl267,YX;LINE
万盛区10kV③线,yl268,YX;LINE
奉节县6kVⅤ线,yl269,YX;LINE
江北区10kVⅤ线,yl270,YX;LINE
北京宣武区6kVⅠ线,yl271,YX;LINE
山土家族苗族自治县10kVⅢ线,yl272,YX;LINE
双桥区10kV①线,yl273,YX;LINE
山土家族苗族自治县35kVⅠ线,yl274,YX;LINE
北京门头沟区10kV②线,yl275,YX;LINE
北京东城区35kVⅠ线,yl276,YX;LINE
巴南区6kVⅣ线,yl277,YX;LINE
忠县35kVⅡ线,yl278,YX;LINE
永川区35kVⅡ线,yl279,YX;LINE
垫江县6kV③线,yl280,YX;LINE
北京怀柔区10kV①线,yl281,YX;LINE
大渡口区10kVⅢ线,yl282,YX;LINE
璧山县10kVⅡ线,yl283,YX;LINE
北京延庆县35kV②线,yl284,YX;LINE
北京延庆县6kVⅤ线,yl285,YX;LINE
江北区6kVⅢ线,yl286,YX;LINE
丰都县10kV③线,yl287,YX;LINE
北京延庆县10kVⅤ线,yl288,YX;LINE
长寿区10kVⅣ线,yl289,YX;LINE
巫山县6kVⅡ线,yl290,YX;LINE
北京崇文区6kVⅢ线,yl291,YX;LINE
武隆县10kVⅣ线,yl292,YX;LINE
涪陵区10kVⅢ线,yl293,YX;LINE
南川区綦江县35kVⅢ线,yl294,YX;LINE
渝北区6kV②线,yl295,YX;LINE
九龙坡区10kVⅣ线,yl296,YX;LINE
丰都县35kVⅣ线,yl297,YX;LINE
北京门头沟区35kV②线,yl298,YX;LINE
北京宣武区35kVⅤ线,yl299,YX;LINE
长寿区35kVⅡ线,yl300,YX;LINE
武隆县10kV②线,yl301,YX;LINE
城口县6kVⅡ线,yl302,YX;LINE
北京房山区6kVⅠ线,yl303,YX;LINE
黔江区6kV①线,yl304,YX;LINE
南川区綦江县10kVⅢ线,yl305,YX;LINE
北京延庆县10kVⅣ线,yl306,YX;LINE
北京海淀区10kV②线,yl307,YX;LINE
北京密云县35kVⅣ线,yl308,YX;LINE
大渡口区10kVⅤ线,yl309,YX;LINE
巫山县6kV①线,yl310,YX;LINE
北京怀柔区10kVⅢ线,yl311,YX;LINE
巴南区10kV③线,yl312,YX;LINE
江津区10kVⅣ线,yl313,YX;LINE
涪陵区6kV①线,yl314,YX;LINE
南川区綦江县6kV①线,yl315,YX;LINE
南川区綦江县10kV③线,yl316,YX;LINE
北京东城区10kVⅠ线,yl317,YX;LINE
北京平谷区10kV①线,yl318,YX;LINE
北京丰台区35kVⅠ线,yl319,YX;LINE
北碚区35kVⅢ线,yl320,YX;LINE
北京石景山区10kV②线,yl321,YX;LINE
荣昌县10kVⅤ线,yl322,YX;LINE
万州区6kVⅢ线,yl323,YX;LINE
北京通州区35kVⅡ线,yl324,YX;LINE
南川区綦江县6kV②线,yl325,YX;LINE
巫山县10kV③线,yl326,YX;LINE
沙坪坝区35kV③线,yl327,YX;LINE
双桥区6kV①线,yl328,YX;LINE
永川区10kVⅤ线,yl329,YX;LINE
彭水苗族土家族自治县10kVⅤ线,yl330,YX;LINE
北京丰台区6kVⅤ线,yl331,YX;LINE
北京平谷区35kVⅢ线,yl332,YX;LINE
北京大兴区35kV①线,yl333,YX;LINE
双桥区6kV①线,yl334,YX;LINE
奉节县10kVⅢ线,yl335,YX;LINE
南川区綦江县6kVⅢ线,yl336,YX;LINE
丰都县10kV②线,yl337,YX;LINE
忠县6kVⅤ线,yl338,YX;LINE
潼南县35kVⅢ线,yl339,YX;LINE
合川区6kVⅠ线,yl340,YX;LINE
武隆县35kV①线,yl341,YX;LINE
北京宣武区10kV①线,yl342,YX;LINE
荣昌县6kVⅢ线,yl343,YX;LINE
长寿区35kV③线,yl344,YX;LINE
北京房山区10kVⅢ线,yl345,YX;LINE
垫江县35kV③线,yl346,YX;LINE
柱土家族自治县35kVⅤ线,yl347,YX;LINE
丰都县10kVⅢ线,yl348,YX;LINE
北京东城区10kV②线,yl349,YX;LINE
奉节县10kVⅡ线,yl350,YX;LINE
璧山县6kVⅡ线,yl351,YX;LINE
黔江区10kVⅤ线,yl352,YX;LINE
大渡口区6kV①线,yl353,YX;LINE
沙坪坝区10kVⅤ线,yl354,YX;LINE
北京密云县10kVⅠ线,yl355,YX;LINE
北京丰台区35kV③线,yl356,YX;LINE
彭水苗族土家族自治县10kV①线,yl357,YX;LINE
北京平谷区6kVⅠ线,yl358,YX;LINE
忠县10kVⅤ线,yl359,YX;LINE
南岸区35kVⅠ线,yl360,YX;LINE
双桥区35kV①线,yl361,YX;LINE
万州区10kV②线,yl362,YX;LINE
璧山县10kVⅣ线,yl363,YX;LINE
北京丰台区35kV②线,yl364,YX;LINE
北京平谷区10kVⅡ线,yl365,YX;LINE
黔江区6kV③线,yl366,YX;LINE
潼南县35kV③线,yl367,YX;LINE
黔江区6kVⅣ线,yl368,YX;LINE
北京崇文区10kVⅡ线,yl369,YX;LINE
北京崇文区6kVⅠ线,yl370,YX;LINE
长寿区35kVⅣ线,yl371,YX;LINE
北京密云县6kVⅠ线,yl372,YX;LINE
城口县35kVⅢ线,yl373,YX;LINE
北京东城区35kV③线,yl374,YX;LINE
沙坪坝区10kVⅤ线,yl375,YX;LINE
潼南县6kVⅡ线,yl376,YX;LINE
北京崇文区6kVⅠ线,yl377,YX;LINE
潼南县35kV①线,yl378,YX;LINE
武隆县10kVⅤ线,yl379,YX;LINE
九龙坡区10kVⅤ线,yl380,YX;LINE
北京密云县6kVⅠ线,yl381,YX;LINE
北京丰台区35kV①线,yl382,YX;LINE
长寿区10kVⅣ线,yl383,YX;LINE
丰都县10kV②线,yl384,YX;LINE
双桥区10kVⅣ线,yl385,YX;LINE
奉节县35kVⅢ线,yl386,YX;LINE
渝中区35kVⅡ线,yl387,YX;LINE
丰都县10kV①线,yl388,YX;LINE
南川区綦江县10kVⅠ线,yl389,YX;LINE
北京密云县35kVⅠ线,yl390,YX;LINE
北京通州区6kVⅡ线,yl391,YX;LINE
山土家族苗族自治县35kV②线,yl392,YX;LINE
潼南县10kV③线,yl393,YX;LINE
北京密云县6kV③线,yl394,YX;LINE
潼南县10kVⅣ线,yl395,YX;LINE
永川区6kVⅠ线,yl396,YX;LINE
巫溪县35kV③线,yl397,YX;LINE
北京怀柔区10kVⅡ线,yl398,YX;LINE
北京平谷区6kV②线,yl399,YX;LINE
北京海淀区6kV②线,yl400,YX;LINE
北京朝阳区10kVⅣ线,yl401,YX;LINE
万盛区35kVⅠ线,yl402,YX;LINE
长寿区10kV①线,yl403,YX;LINE
忠县10kVⅠ线,yl404,YX;LINE
黔江区10kV②线,yl405,YX;LINE
万盛区6kV①线,yl406,YX;LINE
北京顺义区35kV①线,yl407,YX;LINE
荣昌县35kV③线,yl408,YX;LINE
南岸区10kVⅤ线,yl409,YX;LINE
北京密云县35kV③线,yl410,YX;LINE
江津区35kVⅤ线,yl411,YX;LINE
渝北区10kVⅣ线,yl412,YX;LINE
北京顺义区6kV③线,yl413,YX;LINE
北京崇文区35kVⅢ线,yl414,YX;LINE
北京宣武区6kVⅠ线,yl415,YX;LINE
万盛区6kVⅡ线,yl416,YX;LINE
大足县10kVⅠ线,yl417,YX;LINE
大渡口区35kV②线,yl418,YX;LINE
九龙坡区6kV③线,yl419,YX;LINE
北京顺义区10kV③线,yl420,YX;LINE
北京怀柔区6kVⅢ线,yl421,YX;LINE
潼南县35kVⅢ线,yl422,YX;LINE
北京怀柔区6kVⅣ线,yl423,YX;LINE
万盛区10kV①线,yl424,YX;LINE
北京朝阳区10kVⅣ线,yl425,YX;LINE
双桥区35kV②线,yl426,YX;LINE
北京平谷区35kV③线,yl427,YX;LINE
北京西城区10kV②线,yl428,YX;LINE
柱土家族自治县6kV①线,yl429,YX;LINE
巫山县6kV①线,yl430,YX;LINE
九龙坡区35kVⅢ线,yl431,YX;LINE
万盛区35kV③线,yl432,YX;LINE
南岸区35kVⅤ线,yl433,YX;LINE
九龙坡区35kVⅣ线,yl434,YX;LINE
北京丰台区35kVⅤ线,yl435,YX;LINE
江北区35kV③线,yl436,YX;LINE
梁平县6kVⅤ线,yl437,YX;LINE
万盛区6kV③线,yl438,YX;LINE
长寿区10kV③线,yl439,YX;LINE
大足县10kVⅢ线,yl440,YX;LINE
巴南区10kVⅠ线,yl441,YX;LINE
荣昌县10kVⅠ线,yl442,YX;LINE
荣昌县6kV②线,yl443,YX;LINE
永川区6kVⅣ线,yl444,YX;LINE
璧山县10kVⅠ线,yl445,YX;LINE
南川区綦江县6kVⅠ线,yl446,YX;LINE
北京宣武区6kVⅣ线,yl447,YX;LINE
璧山县6kV①线,yl448,YX;LINE
黔江区6kVⅡ线,yl449,YX;LINE
北京顺义区35kV①线,yl450,YX;LINE
彭水苗族土家族自治县10kV①线,yl451,YX;LINE
城口县35kV③线,yl452,YX;LINE
北京崇文区6kVⅠ线,yl453,YX;LINE
北京顺义区35kV③线,yl454,YX;LINE
潼南县10kV③线,yl455,YX;LINE
万州区10kV①线,yl456,YX;LINE
垫江县35kVⅡ线,yl457,YX;LINE
北京延庆县6kVⅡ线,yl458,YX;LINE
大足县35kV③线,yl459,YX;LINE
丰都县10kVⅠ线,yl460,YX;LINE
璧山县10kVⅣ线,yl461,YX;LINE
渝中区10kV③线,yl462,YX;LINE
荣昌县6kV③线,yl463,YX;LINE
大足县10kVⅤ线,yl464,YX;LINE
北京石景山区10kVⅤ线,yl465,YX;LINE
北京朝阳区35kVⅤ线,yl466,YX;LINE
渝中区10kV③线,yl467,YX;LINE
潼南县6kVⅤ线,yl468,YX;LINE
渝北区6kV②线,yl469,YX;LINE
北京大兴区10kVⅣ线,yl470,YX;LINE
山土家族苗族自治县10kVⅢ线,yl471,YX;LINE
阳土家族苗族自治县6kV①线,yl472,YX;LINE
北京平谷区35kV①线,yl473,YX;LINE
北京怀柔区35kVⅤ线,yl474,YX;LINE
北京西城区10kVⅢ线,yl475,YX;LINE
万盛区10kV①线,yl476,YX;LINE
阳土家族苗族自治县10kV③线,yl477,YX;LINE
北京密云县6kV①线,yl478,YX;LINE
荣昌县10kVⅠ线,yl479,YX;LINE
巫溪县10kV②线,yl480,YX;LINE
渝北区6kVⅤ线,yl481,YX;LINE
巴南区6kV②线,yl482,YX;LINE
潼南县6kV①线,yl483,YX;LINE
涪陵区35kVⅤ线,yl484,YX;LINE
永川区6kVⅠ线,yl485,YX;LINE
大渡口区35kVⅢ线,yl486,YX;LINE
沙坪坝区10kV③线,yl487,YX;LINE
北碚区35kVⅡ线,yl488,YX;LINE
万州区35kVⅣ线,yl489,YX;LINE
北京丰台区6kVⅤ线,yl490,YX;LINE
北碚区6kVⅤ线,yl491,YX;LINE
巫山县6kVⅢ线,yl492,YX;LINE
城口县35kV③线,yl493,YX;LINE
双桥区35kVⅤ线,yl494,YX;LINE
合川区35kV③线,yl495,YX;LINE
北京石景山区10kV①线,yl496,YX;LINE
沙坪坝区35kVⅤ线,yl497,YX;LINE
长寿区10kVⅡ线,yl498,YX;LINE
巫山县10kVⅡ线,yl499,YX;LINE
奉节县35kV②线,yl500,YX;LINE
九龙坡区35kVⅠ线,yl501,YX;LINE
璧山县35kV②线,yl502,YX;LINE
沙坪坝区6kV①线,yl503,YX;LINE
合川区6kVⅢ线,yl504,YX;LINE
武隆县6kV①线,yl505,YX;LINE
渝中区10kVⅣ线,yl506,YX;LINE
北京顺义区35kVⅠ线,yl507,YX;LINE
万盛区10kVⅣ线,yl508,YX;LINE
巫山县10kVⅢ线,yl509,YX;LINE
九龙坡区10kVⅤ线,yl510,YX;LINE
江津区35kVⅠ线,yl511,YX;LINE
涪陵区10kVⅤ线,yl512,YX;LINE
北京朝阳区10kVⅣ线,yl513,YX;LINE
巫山县6kV①线,yl514,YX;LINE
沙坪坝区35kVⅤ线,yl515,YX;LINE
丰都县6kVⅤ线,yl516,YX;LINE
巴南区6kVⅢ线,yl517,YX;LINE
双桥区35kVⅠ线,yl518,YX;LINE
奉节县10kVⅠ线,yl519,YX;LINE
北京朝阳区10kV①线,yl520,YX;LINE
沙坪坝区6kVⅤ线,yl521,YX;LINE
大足县35kVⅠ线,yl522,YX;LINE
万州区10kVⅠ线,yl523,YX;LINE
巫溪县10kVⅤ线,yl524,YX;LINE
柱土家族自治县35kVⅢ线,yl525,YX;LINE
北碚区35kV②线,yl526,YX;LINE
北京顺义区6kV③线,yl527,YX;LINE
沙坪坝区6kVⅣ线,yl528,YX;LINE
璧山县10kVⅡ线,yl529,YX;LINE
南岸区6kVⅤ线,yl530,YX;LINE
北京平谷区35kVⅣ线,yl531,YX;LINE
沙坪坝区6kVⅡ线,yl532,YX;LINE
垫江县10kVⅡ线,yl533,YX;LINE
武隆县10kVⅠ线,yl534,YX;LINE
北京海淀区35kVⅢ线,yl535,YX;LINE
北京通州区35kVⅡ线,yl536,YX;LINE
大足县6kVⅤ线,yl537,YX;LINE
忠县35kVⅡ线,yl538,YX;LINE
潼南县6kV①线,yl539,YX;LINE
合川区35kV②线,yl540,YX;LINE
北京海淀区35kV②线,yl541,YX;LINE
北京崇文区35kVⅣ线,yl542,YX;LINE
渝中区10kV②线,yl543,YX;LINE
江北区10kVⅡ线,yl544,YX;LINE
巴南区6kVⅤ线,yl545,YX;LINE
万州区35kV③线,yl546,YX;LINE
北京密云县35kV②线,yl547,YX;LINE
北京怀柔区10kVⅣ线,yl548,YX;LINE
双桥区35kVⅠ线,yl549,YX;LINE
丰都县6kV①线,yl550,YX;LINE
北京房山区6kV②线,yl551,YX;LINE
合川区6kV②线,yl552,YX;LINE
大渡口区6kVⅢ线,yl553,YX;LINE
北京密云县10kVⅤ线,yl554,YX;LINE
北京石景山区35kVⅢ线,yl555,YX;LINE
梁平县10kVⅣ线,yl556,YX;LINE
彭水苗族土家族自治县6kVⅢ线,yl557,YX;LINE
长寿区10kVⅡ线,yl558,YX;LINE
北京房山区35kVⅤ线,yl559,YX;LINE
北京房山区35kVⅤ线,yl560,YX;LINE
北京石景山区6kVⅤ线,yl561,YX;LINE
彭水苗族土家族自治县35kV①线,yl562,YX;LINE
长寿区35kV②线,yl563,YX;LINE
垫江县6kV①线,yl564,YX;LINE
万盛区35kVⅡ线,yl565,YX;LINE
永川区10kVⅤ线,yl566,YX;LINE
北京大兴区6kVⅠ线,yl567,YX;LINE
巫山县35kV②线,yl568,YX;LINE
铜梁县10kVⅢ线,yl569,YX;LINE
柱土家族自治县6kVⅡ线,yl570,YX;LINE
涪陵区10kVⅣ线,yl571,YX;LINE
大足县35kVⅠ线,yl572,YX;LINE
渝中区10kVⅢ线,yl573,YX;LINE
巴南区6kVⅤ线,yl574,YX;LINE
合川区10kVⅤ线,yl575,YX;LINE
九龙坡区6kV②线,yl576,YX;LINE
巫溪县6kV②线,yl577,YX;LINE
北京宣武区10kVⅡ线,yl578,YX;LINE
奉节县35kV③线,yl579,YX;LINE
大足县35kVⅣ线,yl580,YX;LINE
